name,region,highway,cyclewayleft,cyclewayright,existing,osmid,geometry
,MiltonKeynes,cycleway,no,no,Track,89784432,"{""type"":""LineString"",""coordinates"":[[-0.69743,52.04894],[-0.69745,52.04899]]}"
,MiltonKeynes,cycleway,no,no,Track,89784432,"{""type"":""LineString"",""coordinates"":[[-0.69745,52.04899],[-0.69808,52.05008]]}"
,MiltonKeynes,cycleway,no,no,Track,89784432,"{""type"":""LineString"",""coordinates"":[[-0.69808,52.05008],[-0.6981,52.0501]]}"
,MiltonKeynes,cycleway,no,no,Track,89870872,"{""type"":""LineString"",""coordinates"":[[-0.69685,52.03213],[-0.69654,52.03194]]}"
,MiltonKeynes,cycleway,no,no,Track,89870872,"{""type"":""LineString"",""coordinates"":[[-0.69654,52.03194],[-0.69651,52.03192]]}"
,MiltonKeynes,cycleway,no,no,Track,89870872,"{""type"":""LineString"",""coordinates"":[[-0.69651,52.03192],[-0.69607,52.03188]]}"
,MiltonKeynes,cycleway,no,no,Track,89870872,"{""type"":""LineString"",""coordinates"":[[-0.69607,52.03188],[-0.69561,52.03197]]}"
,MiltonKeynes,cycleway,no,no,Track,89870872,"{""type"":""LineString"",""coordinates"":[[-0.69561,52.03197],[-0.6953,52.03215]]}"
,MiltonKeynes,cycleway,no,no,Track,89870880,"{""type"":""LineString"",""coordinates"":[[-0.69412,52.03211],[-0.69238,52.03324]]}"
,MiltonKeynes,cycleway,no,no,Track,89870880,"{""type"":""LineString"",""coordinates"":[[-0.69238,52.03324],[-0.69219,52.03337]]}"
,MiltonKeynes,cycleway,no,no,Track,89875264,"{""type"":""LineString"",""coordinates"":[[-0.69615,52.02469],[-0.69941,52.02352]]}"
,MiltonKeynes,cycleway,no,no,Track,89875264,"{""type"":""LineString"",""coordinates"":[[-0.69941,52.02352],[-0.69946,52.0235]]}"
,MiltonKeynes,cycleway,no,no,Track,89875264,"{""type"":""LineString"",""coordinates"":[[-0.69946,52.0235],[-0.70018,52.0232]]}"
,MiltonKeynes,cycleway,no,no,Track,89918552,"{""type"":""LineString"",""coordinates"":[[-0.68992,52.01724],[-0.68997,52.01758]]}"
,MiltonKeynes,cycleway,no,no,Track,90126496,"{""type"":""LineString"",""coordinates"":[[-0.68714,52.01556],[-0.68701,52.01571]]}"
,MiltonKeynes,cycleway,no,no,Track,90126496,"{""type"":""LineString"",""coordinates"":[[-0.68701,52.01571],[-0.68719,52.01585]]}"
,MiltonKeynes,cycleway,no,no,Track,90130848,"{""type"":""LineString"",""coordinates"":[[-0.75308,52.03361],[-0.75289,52.03343]]}"
,MiltonKeynes,cycleway,no,no,Track,90130848,"{""type"":""LineString"",""coordinates"":[[-0.75289,52.03343],[-0.75272,52.03326]]}"
,MiltonKeynes,cycleway,no,no,Track,90564160,"{""type"":""LineString"",""coordinates"":[[-0.74768,52.05987],[-0.74731,52.05964]]}"
,MiltonKeynes,cycleway,no,no,Track,90564160,"{""type"":""LineString"",""coordinates"":[[-0.74836,52.05943],[-0.74821,52.05955]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74714,52.05887],[-0.7472,52.05937]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.7472,52.05937],[-0.74731,52.05964]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74731,52.05964],[-0.74725,52.05978]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74725,52.05978],[-0.74768,52.05987]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74768,52.05987],[-0.74793,52.05995]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74793,52.05995],[-0.74837,52.06025]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74837,52.06025],[-0.7484,52.06033]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.7484,52.06033],[-0.74848,52.06062]]}"
,MiltonKeynes,cycleway,no,no,Track,90564176,"{""type"":""LineString"",""coordinates"":[[-0.74848,52.06062],[-0.74851,52.06078]]}"
,MiltonKeynes,cycleway,no,no,Track,203809120,"{""type"":""LineString"",""coordinates"":[[-0.74772,52.03948],[-0.74711,52.03975]]}"
,MiltonKeynes,cycleway,no,no,Track,90692464,"{""type"":""LineString"",""coordinates"":[[-0.68653,52.01464],[-0.68668,52.01449]]}"
,MiltonKeynes,cycleway,no,no,Track,90692464,"{""type"":""LineString"",""coordinates"":[[-0.68668,52.01449],[-0.68682,52.01437]]}"
,MiltonKeynes,cycleway,no,no,Track,91413528,"{""type"":""LineString"",""coordinates"":[[-0.74434,52.09167],[-0.74429,52.09137]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.73205,52.07698],[-0.72987,52.07709]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.72987,52.07709],[-0.72917,52.07721]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.72917,52.07721],[-0.72903,52.07731]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.72903,52.07731],[-0.72851,52.07768]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.72851,52.07768],[-0.7281,52.07806]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.7281,52.07806],[-0.72728,52.0787]]}"
,MiltonKeynes,cycleway,no,no,Track,91462272,"{""type"":""LineString"",""coordinates"":[[-0.72728,52.0787],[-0.72545,52.07908]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69588,52.0181],[-0.6951,52.01857]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.6951,52.01857],[-0.69428,52.01905]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69428,52.01905],[-0.69325,52.01918]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69325,52.01918],[-0.6927,52.01926]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.6927,52.01926],[-0.69216,52.01934]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69216,52.01934],[-0.6918,52.01939]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.6918,52.01939],[-0.69157,52.01933]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69157,52.01933],[-0.69172,52.0192]]}"
,MiltonKeynes,cycleway,no,no,Track,92650504,"{""type"":""LineString"",""coordinates"":[[-0.69172,52.0192],[-0.69209,52.01916]]}"
,MiltonKeynes,cycleway,no,no,Track,203809120,"{""type"":""LineString"",""coordinates"":[[-0.74711,52.03975],[-0.74644,52.04004]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.77643,51.9992],[-0.77597,51.99901]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.7784,51.9986],[-0.77778,51.99863]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.77941,51.9983],[-0.7784,51.9986]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.7784,51.9986],[-0.77768,51.99891]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.77768,51.99891],[-0.77643,51.9992]]}"
,MiltonKeynes,cycleway,no,no,Track,93864472,"{""type"":""LineString"",""coordinates"":[[-0.77643,51.9992],[-0.77629,51.99942]]}"
,MiltonKeynes,cycleway,no,no,Track,93864480,"{""type"":""LineString"",""coordinates"":[[-0.77552,52.00043],[-0.77393,52.00087]]}"
,MiltonKeynes,cycleway,no,no,Track,93864480,"{""type"":""LineString"",""coordinates"":[[-0.77393,52.00087],[-0.77442,52.00172]]}"
,MiltonKeynes,cycleway,no,no,Track,93864480,"{""type"":""LineString"",""coordinates"":[[-0.77766,51.99854],[-0.77778,51.99863]]}"
,MiltonKeynes,cycleway,no,no,Track,93864480,"{""type"":""LineString"",""coordinates"":[[-0.77778,51.99863],[-0.77768,51.99891]]}"
,MiltonKeynes,cycleway,no,no,Track,94261856,"{""type"":""LineString"",""coordinates"":[[-0.66679,51.92299],[-0.66798,51.92194]]}"
,MiltonKeynes,cycleway,no,no,Track,94261864,"{""type"":""LineString"",""coordinates"":[[-0.6681,51.92072],[-0.66823,51.92038]]}"
,MiltonKeynes,cycleway,no,no,Track,94261872,"{""type"":""LineString"",""coordinates"":[[-0.66798,51.92194],[-0.66838,51.92207]]}"
,MiltonKeynes,cycleway,no,no,Track,94520888,"{""type"":""LineString"",""coordinates"":[[-0.7032,52.14934],[-0.70365,52.1488]]}"
,MiltonKeynes,cycleway,no,no,Track,94520888,"{""type"":""LineString"",""coordinates"":[[-0.70449,52.14838],[-0.70501,52.14824]]}"
,MiltonKeynes,cycleway,no,no,Track,94520888,"{""type"":""LineString"",""coordinates"":[[-0.70365,52.1488],[-0.70385,52.14861]]}"
,MiltonKeynes,cycleway,no,no,Track,94520888,"{""type"":""LineString"",""coordinates"":[[-0.70385,52.14861],[-0.70449,52.14838]]}"
,MiltonKeynes,cycleway,no,no,Track,94520888,"{""type"":""LineString"",""coordinates"":[[-0.70449,52.14838],[-0.70466,52.14794]]}"
Redway,MiltonKeynes,cycleway,no,no,Track,95971552,"{""type"":""LineString"",""coordinates"":[[-0.80371,52.01223],[-0.80378,52.01234]]}"
,MiltonKeynes,cycleway,no,no,Track,97216904,"{""type"":""LineString"",""coordinates"":[[-0.72917,52.07721],[-0.72963,52.07637]]}"
,MiltonKeynes,cycleway,no,no,Track,97216904,"{""type"":""LineString"",""coordinates"":[[-0.72963,52.07637],[-0.72993,52.07593]]}"
,MiltonKeynes,cycleway,no,no,Track,97216904,"{""type"":""LineString"",""coordinates"":[[-0.72993,52.07593],[-0.72863,52.07446]]}"
,MiltonKeynes,cycleway,no,no,Track,97761808,"{""type"":""LineString"",""coordinates"":[[-0.86985,51.98234],[-0.869,51.98319]]}"
,MiltonKeynes,cycleway,no,no,Track,97761808,"{""type"":""LineString"",""coordinates"":[[-0.869,51.98319],[-0.869,51.98326]]}"
,MiltonKeynes,cycleway,no,no,Track,97761808,"{""type"":""LineString"",""coordinates"":[[-0.869,51.98326],[-0.86853,51.98347]]}"
,MiltonKeynes,cycleway,no,no,Track,97761808,"{""type"":""LineString"",""coordinates"":[[-0.86853,51.98347],[-0.86844,51.98347]]}"
,MiltonKeynes,cycleway,no,no,Track,97761808,"{""type"":""LineString"",""coordinates"":[[-0.86844,51.98347],[-0.86827,51.9838]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74458,52.0691],[-0.74429,52.06876]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74429,52.06876],[-0.74347,52.06818]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74347,52.06818],[-0.74308,52.06763]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74308,52.06763],[-0.74263,52.06702]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74263,52.06702],[-0.74303,52.06613]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74303,52.06613],[-0.74205,52.06578]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74288,52.06978],[-0.74283,52.06981]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74283,52.06981],[-0.74296,52.07]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74296,52.07],[-0.74447,52.07092]]}"
,MiltonKeynes,cycleway,no,no,Track,97806000,"{""type"":""LineString"",""coordinates"":[[-0.74447,52.07092],[-0.74482,52.07019]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80401,52.05049],[-0.80404,52.05035]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80404,52.05035],[-0.80523,52.04998]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80523,52.04998],[-0.80565,52.04978]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80565,52.04978],[-0.80803,52.04996]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80803,52.04996],[-0.80888,52.05011]]}"
,MiltonKeynes,cycleway,no,no,Track,97808592,"{""type"":""LineString"",""coordinates"":[[-0.80888,52.05011],[-0.80908,52.04996]]}"
,MiltonKeynes,cycleway,no,no,Track,97811008,"{""type"":""LineString"",""coordinates"":[[-0.73862,52.03502],[-0.73866,52.03506]]}"
,MiltonKeynes,cycleway,no,no,Track,98440784,"{""type"":""LineString"",""coordinates"":[[-0.779,52.04903],[-0.77904,52.04894]]}"
,MiltonKeynes,cycleway,no,no,Track,98440784,"{""type"":""LineString"",""coordinates"":[[-0.77904,52.04894],[-0.77859,52.04809]]}"
,MiltonKeynes,cycleway,no,no,Track,100612112,"{""type"":""LineString"",""coordinates"":[[-0.70834,52.03706],[-0.70857,52.03714]]}"
,MiltonKeynes,cycleway,no,no,Track,101116328,"{""type"":""LineString"",""coordinates"":[[-0.75524,52.0648],[-0.7558,52.06526]]}"
,MiltonKeynes,cycleway,no,no,Track,101116328,"{""type"":""LineString"",""coordinates"":[[-0.7558,52.06526],[-0.75659,52.06582]]}"
,MiltonKeynes,cycleway,no,no,Track,101116328,"{""type"":""LineString"",""coordinates"":[[-0.75659,52.06582],[-0.75699,52.06581]]}"
,MiltonKeynes,cycleway,no,no,Track,101116352,"{""type"":""LineString"",""coordinates"":[[-0.74911,52.06779],[-0.74906,52.06791]]}"
,MiltonKeynes,cycleway,no,no,Track,101116352,"{""type"":""LineString"",""coordinates"":[[-0.74906,52.06791],[-0.75006,52.06789]]}"
,MiltonKeynes,cycleway,no,no,Track,101116352,"{""type"":""LineString"",""coordinates"":[[-0.75659,52.06582],[-0.75671,52.06613]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75565,52.0402],[-0.75598,52.04049]]}"
,MiltonKeynes,cycleway,no,no,Track,101793680,"{""type"":""LineString"",""coordinates"":[[-0.71728,51.97732],[-0.71697,51.97734]]}"
,MiltonKeynes,cycleway,no,no,Track,101793680,"{""type"":""LineString"",""coordinates"":[[-0.71697,51.97734],[-0.71671,51.97736]]}"
,MiltonKeynes,cycleway,no,no,Track,101793680,"{""type"":""LineString"",""coordinates"":[[-0.71671,51.97736],[-0.71662,51.97737]]}"
,MiltonKeynes,cycleway,no,no,Track,101793680,"{""type"":""LineString"",""coordinates"":[[-0.71662,51.97737],[-0.71653,51.97737]]}"
,MiltonKeynes,cycleway,no,no,Track,101793680,"{""type"":""LineString"",""coordinates"":[[-0.71653,51.97737],[-0.71621,51.97742]]}"
,MiltonKeynes,cycleway,no,no,Track,101808968,"{""type"":""LineString"",""coordinates"":[[-0.75114,52.03903],[-0.75152,52.03937]]}"
,MiltonKeynes,cycleway,no,no,Track,101808968,"{""type"":""LineString"",""coordinates"":[[-0.75152,52.03937],[-0.75169,52.03952]]}"
,MiltonKeynes,cycleway,no,no,Track,101808976,"{""type"":""LineString"",""coordinates"":[[-0.75671,52.03896],[-0.75684,52.03891]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75329,52.0381],[-0.75337,52.03816]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75337,52.03816],[-0.75367,52.03845]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75367,52.03845],[-0.75384,52.0386]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75384,52.0386],[-0.75449,52.03917]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75449,52.03917],[-0.75505,52.03967]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75505,52.03967],[-0.75513,52.03975]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75513,52.03975],[-0.75528,52.03987]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75528,52.03987],[-0.75542,52.03999]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75542,52.03999],[-0.75556,52.04012]]}"
,MiltonKeynes,cycleway,no,no,Track,101809016,"{""type"":""LineString"",""coordinates"":[[-0.75556,52.04012],[-0.75565,52.0402]]}"
,MiltonKeynes,cycleway,no,no,Track,101811952,"{""type"":""LineString"",""coordinates"":[[-0.74915,52.0401],[-0.7489,52.04022]]}"
,MiltonKeynes,cycleway,no,no,Track,101811952,"{""type"":""LineString"",""coordinates"":[[-0.74897,52.03996],[-0.74851,52.03955]]}"
,MiltonKeynes,cycleway,no,no,Track,101834432,"{""type"":""LineString"",""coordinates"":[[-0.76516,52.04286],[-0.76549,52.0432]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.78058,52.05477],[-0.77994,52.0548]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77994,52.0548],[-0.77904,52.0549]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77904,52.0549],[-0.77811,52.0548]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77811,52.0548],[-0.77766,52.05479]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77766,52.05479],[-0.7772,52.05473]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.7772,52.05473],[-0.77629,52.05471]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77629,52.05471],[-0.77598,52.05476]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77598,52.05476],[-0.77486,52.0551]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77486,52.0551],[-0.7732,52.05576]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.7732,52.05576],[-0.77315,52.05578]]}"
,MiltonKeynes,cycleway,no,no,Track,102008320,"{""type"":""LineString"",""coordinates"":[[-0.77315,52.05578],[-0.77306,52.05582]]}"
,MiltonKeynes,secondary,share_busway,no,Bus lane,102313712,"{""type"":""LineString"",""coordinates"":[[-0.75338,52.05249],[-0.75345,52.05177]]}"
,MiltonKeynes,cycleway,no,no,Track,103362720,"{""type"":""LineString"",""coordinates"":[[-0.73338,52.06291],[-0.73308,52.06289]]}"
,MiltonKeynes,cycleway,no,no,Track,102316704,"{""type"":""LineString"",""coordinates"":[[-0.76216,52.04583],[-0.76223,52.0459]]}"
,MiltonKeynes,cycleway,no,no,Track,102316704,"{""type"":""LineString"",""coordinates"":[[-0.76196,52.04592],[-0.76204,52.04598]]}"
,MiltonKeynes,cycleway,no,no,Track,102333712,"{""type"":""LineString"",""coordinates"":[[-0.7455,52.04376],[-0.7453,52.04384]]}"
,MiltonKeynes,cycleway,no,no,Track,102483008,"{""type"":""LineString"",""coordinates"":[[-0.69788,52.03451],[-0.69773,52.03391]]}"
,MiltonKeynes,cycleway,no,no,Track,102483008,"{""type"":""LineString"",""coordinates"":[[-0.69773,52.03391],[-0.69986,52.03359]]}"
,MiltonKeynes,cycleway,no,no,Track,102483008,"{""type"":""LineString"",""coordinates"":[[-0.70066,52.03349],[-0.70319,52.03315]]}"
,MiltonKeynes,cycleway,no,no,Track,102483008,"{""type"":""LineString"",""coordinates"":[[-0.70319,52.03315],[-0.7033,52.03311]]}"
,MiltonKeynes,cycleway,no,no,Track,102483008,"{""type"":""LineString"",""coordinates"":[[-0.7033,52.03311],[-0.70734,52.03224]]}"
,MiltonKeynes,trunk_link,share_busway,no,Bus lane,102483016,"{""type"":""LineString"",""coordinates"":[[-0.69899,52.03358],[-0.69822,52.03348]]}"
,MiltonKeynes,cycleway,no,no,Track,102483016,"{""type"":""LineString"",""coordinates"":[[-0.69986,52.03359],[-0.70066,52.03349]]}"
,MiltonKeynes,cycleway,no,no,Track,102485008,"{""type"":""LineString"",""coordinates"":[[-0.69276,52.03756],[-0.69273,52.03757]]}"
,MiltonKeynes,cycleway,no,no,Track,102485008,"{""type"":""LineString"",""coordinates"":[[-0.69273,52.03757],[-0.69214,52.03767]]}"
,MiltonKeynes,cycleway,no,no,Track,102485008,"{""type"":""LineString"",""coordinates"":[[-0.69214,52.03767],[-0.69211,52.03768]]}"
,MiltonKeynes,cycleway,no,no,Track,102583192,"{""type"":""LineString"",""coordinates"":[[-0.7033,52.03311],[-0.70359,52.03388]]}"
,MiltonKeynes,cycleway,no,no,Track,102615432,"{""type"":""LineString"",""coordinates"":[[-0.71416,52.04269],[-0.71399,52.04265]]}"
,MiltonKeynes,cycleway,no,no,Track,102615432,"{""type"":""LineString"",""coordinates"":[[-0.71399,52.04265],[-0.71363,52.04256]]}"
,MiltonKeynes,cycleway,no,no,Track,103362720,"{""type"":""LineString"",""coordinates"":[[-0.73333,52.06327],[-0.73335,52.06311]]}"
,MiltonKeynes,cycleway,no,no,Track,103362720,"{""type"":""LineString"",""coordinates"":[[-0.73285,52.06287],[-0.73271,52.06286]]}"
,MiltonKeynes,cycleway,no,no,Track,102979024,"{""type"":""LineString"",""coordinates"":[[-0.83914,52.0531],[-0.83907,52.05315]]}"
,MiltonKeynes,cycleway,no,no,Track,102979024,"{""type"":""LineString"",""coordinates"":[[-0.83907,52.05315],[-0.83794,52.0541]]}"
,MiltonKeynes,cycleway,no,no,Track,102979024,"{""type"":""LineString"",""coordinates"":[[-0.83794,52.0541],[-0.83775,52.05423]]}"
,MiltonKeynes,cycleway,no,no,Track,102979024,"{""type"":""LineString"",""coordinates"":[[-0.83775,52.05423],[-0.83706,52.05476]]}"
,MiltonKeynes,cycleway,no,no,Track,102989080,"{""type"":""LineString"",""coordinates"":[[-0.8425,52.05391],[-0.84267,52.0542]]}"
,MiltonKeynes,cycleway,no,no,Track,102989080,"{""type"":""LineString"",""coordinates"":[[-0.84267,52.0542],[-0.84245,52.05437]]}"
,MiltonKeynes,cycleway,no,no,Track,102989080,"{""type"":""LineString"",""coordinates"":[[-0.84245,52.05437],[-0.84059,52.05688],[-0.84242,52.05869]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83722,52.05159],[-0.83703,52.05138]]}"
,MiltonKeynes,cycleway,no,no,Track,103362720,"{""type"":""LineString"",""coordinates"":[[-0.73271,52.06286],[-0.73211,52.06282]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.84202,52.05419],[-0.84234,52.05432]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83703,52.05138],[-0.83696,52.05132]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83696,52.05132],[-0.83676,52.05114]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83676,52.05114],[-0.83666,52.05107]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83666,52.05107],[-0.83646,52.05094]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83646,52.05094],[-0.83607,52.05074]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83607,52.05074],[-0.83602,52.05072]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83602,52.05072],[-0.83598,52.05071]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83598,52.05071],[-0.83491,52.05043]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83491,52.05043],[-0.83354,52.04978]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83354,52.04978],[-0.83236,52.04947]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83236,52.04947],[-0.83222,52.04944]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83222,52.04944],[-0.8321,52.04941]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.8321,52.04941],[-0.83019,52.0495]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83019,52.0495],[-0.83017,52.04951]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.83017,52.04951],[-0.82898,52.05061]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.82898,52.05061],[-0.82896,52.05064]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.82896,52.05064],[-0.82895,52.05066]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.82895,52.05066],[-0.82894,52.05069]]}"
,MiltonKeynes,cycleway,no,no,Track,102989088,"{""type"":""LineString"",""coordinates"":[[-0.82894,52.05069],[-0.82883,52.0511]]}"
,MiltonKeynes,cycleway,no,no,Track,103362720,"{""type"":""LineString"",""coordinates"":[[-0.73211,52.06282],[-0.73184,52.06281]]}"
,MiltonKeynes,cycleway,no,no,Track,102989096,"{""type"":""LineString"",""coordinates"":[[-0.84234,52.05432],[-0.84245,52.05437]]}"
,MiltonKeynes,cycleway,no,no,Track,102993984,"{""type"":""LineString"",""coordinates"":[[-0.8283,52.04919],[-0.83007,52.04814]]}"
